token_id	speaker	iu_type	iu_id	tu_id	span	form	type	modality	features	align
158-0	SPK7002	undefined	158	119	жоқ	жоқ	linguistic	_	_	Begin=161.613
158-1	SPK7002	undefined	158	119	бастым	бастым	linguistic	_	_	End=162.345
159-0	SPK7001	undefined	159	120	мынау	мынау	linguistic	_	_	Begin=162.345|End=162.618
160-0	SPK7001	undefined	160	120	иә	иә	linguistic	_	_	Begin=162.618|End=162.936
161-0	SPK7001	undefined	161	121	әдемі	әдемі	linguistic	_	_	Begin=162.936|End=163.266
162-0	SPK7001	undefined	162	122	біріншісі	біріншісі	linguistic	_	_	Begin=163.266|End=163.936
163-0	SPK7002	undefined	163	123	мынадан	мынадан	linguistic	_	_	Begin=166.645
163-1	SPK7002	undefined	163	123	да	да	linguistic	_	_	_
163-2	SPK7002	undefined	163	123	гөрі	гөрі	linguistic	_	_	End=167.592
164-0	SPK7002	undefined	164	124	мынау	мынау	linguistic	_	_	Begin=171.071
164-1	SPK7002	undefined	164	124	тек	тек	linguistic	_	_	_
164-2	SPK7002	undefined	164	124	алдында	алдында	linguistic	_	_	End=171.687
165-0	SPK7002	undefined	165	125	артында	артында	linguistic	_	_	Begin=171.687|End=172.187
166-0	SPK7002	undefined	166	125	дым	дым	linguistic	_	_	Begin=172.187
166-1	SPK7002	undefined	166	125	жоқ	жоқ	linguistic	_	_	_
166-2	SPK7002	undefined	166	125	ау	ау	linguistic	_	_	_
166-3	SPK7002	undefined	166	125	деймін	деймін	linguistic	_	_	End=172.966
167-0	SPK7002	undefined	167	126	көрсетпейді	көрсетпейді	linguistic	_	_	Begin=172.966|End=173.655
168-0	SPK7002	undefined	168	126	а:	а	linguistic	_	Prolongation=0	Begin=173.655|End=173.882
169-0	SPK7002	undefined	169	127	жоқ	жоқ	linguistic	_	_	Begin=173.882|End=174.234
170-0	SPK7002	undefined	170	129	артында	артында	linguistic	_	_	Begin=174.234
170-1	SPK7002	undefined	170	129	дым	дым	linguistic	_	_	_
170-2	SPK7002	undefined	170	129	жоқ	жоқ	linguistic	_	_	End=175.013
171-0	SPK7001	Rising	171	130	не	не	linguistic	_	_	Begin=175.027
171-1	SPK7001	Rising	171	130	деп	деп	linguistic	_	_	_
171-2	SPK7001	Rising	171	130	тұр	тұр	linguistic	_	_	End=175.698
172-0	SPK7001	undefined	172	131	дым	дым	linguistic	_	_	Begin=177.323
172-1	SPK7001	undefined	172	131	жоқ	жоқ	linguistic	_	_	End=177.913
173-0	SPK7002	undefined	173	132	мынаны	мынаны	linguistic	_	_	Begin=178.508
173-1	SPK7002	undefined	173	132	қара	қара	linguistic	_	_	End=179.177
174-0	SPK7002	undefined	174	133	мынаны	мынаны	linguistic	_	_	Begin=180.303
174-1	SPK7002	undefined	174	133	қара	қара	linguistic	_	_	End=181.061
175-0	SPK7001	Rising	175	134	неге	неге	linguistic	_	_	Begin=182.503|End=183.068
176-0	SPK7002	undefined	176	135	білмеймін	білмеймін	linguistic	_	_	Begin=183.161|End=183.787
177-0	SPK7002	undefined	177	136	может	может	linguistic	_	_	Begin=185.703
177-1	SPK7002	undefined	177	136	ана	ана	linguistic	_	_	End=186.187
178-0	SPK7002	undefined	178	136	качество	качество	linguistic	_	_	Begin=186.187
178-1	SPK7002	undefined	178	136	ткани	ткани	linguistic	_	_	End=186.866
179-0	SPK7002	undefined	179	137	бірдеңе	бірдеңе	linguistic	_	_	Begin=186.866
179-1	SPK7002	undefined	179	137	шығар	шығар	linguistic	_	_	End=187.508
180-0	SPK7002	undefined	180	138	разница	разница	linguistic	_	_	Begin=187.508
180-1	SPK7002	undefined	180	138	беріп	беріп	linguistic	_	_	_
180-2	SPK7002	undefined	180	138	тұрған	тұрған	linguistic	_	_	End=188.513
181-0	SPK7001	undefined	181	139	может	может	linguistic	_	_	Begin=188.405
181-1	SPK7001	undefined	181	139	быть	быть	linguistic	_	_	End=189.022
182-0	SPK7002	undefined	182	140	ананы	ананы	linguistic	_	_	Begin=189.403
182-1	SPK7002	undefined	182	140	түртіп	түртіп	linguistic	_	_	_
182-2	SPK7002	undefined	182	140	жібер	жібер	linguistic	_	_	End=190.087
183-0	SPK7002	undefined	183	141	қазір	қазір	linguistic	_	_	Begin=191.703
183-1	SPK7002	undefined	183	141	даусы	даусы	linguistic	_	_	_
183-2	SPK7002	undefined	183	141	кетіп	кетіп	linguistic	_	_	_
183-3	SPK7002	undefined	183	141	қалады	қалады	linguistic	_	_	_
183-4	SPK7002	undefined	183	141	ана	ана	linguistic	_	_	_
183-5	SPK7002	undefined	183	141	жаққа	жаққа	linguistic	_	_	End=192.671
184-0	SPK7002	undefined	184	142	хо:р	хор	linguistic	_	Prolongation=1	Begin=192.671|End=193.661
185-0	SPK7002	undefined	185	143	естіліп	естіліп	linguistic	_	_	Begin=194.898
185-1	SPK7002	undefined	185	143	қаласың	қаласың	linguistic	_	_	End=195.724
186-0	SPK7002	undefined	186	143	ана	ана	linguistic	_	_	Begin=195.724
186-1	SPK7002	undefined	186	143	жаққа	жаққа	linguistic	_	_	_
186-2	SPK7002	undefined	186	143	қазір	қазір	linguistic	_	_	End=196.408
187-0	SPK7003	Rising	187	144	э	э	linguistic	_	_	Begin=196.759|End=198.057
188-0	SPK7002	undefined	188	145	естіліп	естіліп	linguistic	_	_	Begin=198.608
188-1	SPK7002	undefined	188	145	қаласың	қаласың	linguistic	_	_	End=199.424
189-0	SPK7003	undefined	189	146	түртпе	түртпе	linguistic	_	_	Begin=199.812|End=201.215
190-0	SPK7002	undefined	190	147	э:	э	linguistic	_	Prolongation=0	Begin=200.503|End=200.992
191-0	SPK7002	undefined	191	147	етпе	етпе	linguistic	_	_	Begin=200.992|End=201.15
192-0	SPK7002	undefined	192	149	а:	а	linguistic	_	Prolongation=0	Begin=201.15|End=201.745
193-0	SPK7002	undefined	193	150	жақсы	жақсы	linguistic	_	_	Begin=201.745|End=202.434
194-0	SPK7002	Rising	194	151	көрініп	көрініп	linguistic	_	_	Begin=204.008
194-1	SPK7002	Rising	194	151	жатыр	жатыр	linguistic	_	_	_
194-2	SPK7002	Rising	194	151	ма	ма	linguistic	_	_	_
194-3	SPK7002	Rising	194	151	саған?	саған	linguistic	_	_	End=204.955
195-0	SPK7003	undefined	195	152	иә	иә	linguistic	_	_	Begin=204.97|End=205.97
196-0	SPK7002	undefined	196	153	а:	а	linguistic	_	Prolongation=0	Begin=205.54|End=205.998
197-0	SPK7002	undefined	197	153	жақсы	жақсы	linguistic	_	_	Begin=205.998|End=206.361
198-0	SPK7002	undefined	198	154	қарап	қарап	linguistic	_	_	Begin=206.361
198-1	SPK7002	undefined	198	154	жат	жат	linguistic	_	_	End=206.782
199-0	SPK7002	undefined	199	155	онда	онда	linguistic	_	_	Begin=206.782|End=207.198
200-0	SPK7002	undefined	200	157	қалай	қалай	linguistic	_	_	Begin=208.113|End=208.955
201-0	SPK7002	Rising	201	158	мынаны	мынаны	linguistic	_	_	Begin=208.955
201-1	SPK7002	Rising	201	158	қалай	қалай	linguistic	_	_	_
201-2	SPK7002	Rising	201	158	көресің?	көресің	linguistic	_	_	End=209.819
202-0	SPK7001	undefined	202	159	ұнайды	ұнайды	linguistic	_	_	Begin=209.412|End=209.782
203-0	SPK7001	undefined	203	159	ұнайды	ұнайды	linguistic	_	_	Begin=209.782|End=210.081
204-0	SPK7001	undefined	204	161	күшті	күшті	linguistic	_	_	Begin=210.081|End=210.802
205-0	SPK7002	undefined	205	162	ұнайды	ұнайды	linguistic	_	_	Begin=211.508|End=212.082
206-0	SPK7001	undefined	206	_	@@@@	@@@@	linguistic	_	_	Begin=213.256|End=214.405
207-0	SPK7002	undefined	207	163	бізбен	бізбен	linguistic	_	_	Begin=213.808|End=214.113
208-0	SPK7002	undefined	208	163	дүкен	дүкен	linguistic	_	_	Begin=214.113
208-1	SPK7002	undefined	208	163	аралап	аралап	linguistic	_	_	_
208-2	SPK7002	undefined	208	163	жүрген	жүрген	linguistic	_	_	End=215.103
209-0	SPK7002	undefined	209	163	адамның	адамның	linguistic	_	_	Begin=215.103
209-1	SPK7002	undefined	209	163	мойнына	мойнына	linguistic	_	_	End=215.398
210-0	SPK7002	undefined	210	163	қиып	қиып	linguistic	_	_	Begin=215.398
210-1	SPK7002	undefined	210	163	саламыз	саламыз	linguistic	_	_	_
210-2	SPK7002	undefined	210	163	да	да	linguistic	_	_	End=216.54
211-0	SPK7002	undefined	211	163	оплатасын	оплатасын	linguistic	_	_	Begin=216.54|End=217.503
212-0	SPK7002	undefined	212	164	банковская	банковская	linguistic	_	_	Begin=217.708
212-1	SPK7002	undefined	212	164	карточкасына	карточкасына	linguistic	_	_	End=219.313
213-0	SPK7003	undefined	213	_	(H)	(H)	inhale	_	_	Begin=219.755|End=221.165
214-0	SPK7003	undefined	214	_	(Hx)	(Hx)	exhale	_	_	Begin=221.165|End=223.099
215-0	SPK7001	undefined	215	_	@@@@@@	@@@@@@	linguistic	_	_	Begin=221.905|End=224.49
216-0	SPK7002	undefined	216	_	@@@@@@	@@@@@@	linguistic	_	_	Begin=222.403|End=224.987
217-0	SPK7002	undefined	217	_	(Hx)	(Hx)	exhale	_	_	Begin=224.987|End=225.713
218-0	SPK7002	undefined	218	165	күрсіндің	күрсіндің	linguistic	_	_	Begin=225.713
218-1	SPK7002	undefined	218	165	ғой	ғой	linguistic	_	_	_
218-2	SPK7002	undefined	218	165	что	что	linguistic	_	_	_
218-3	SPK7002	undefined	218	165	то	то	linguistic	_	_	End=226.798
219-0	SPK7002	undefined	219	_	@@@@@	@@@@@	linguistic	_	_	Begin=226.798|End=228.792
220-0	SPK7002	Rising	220	166	а:?	а	linguistic	_	Prolongation=0	Begin=228.792|End=229.319
221-0	SPK7002	undefined	221	_	@@@	@@@	linguistic	_	_	Begin=229.319|End=230.319
222-0	SPK7003	Rising	222	167	Каспиден	Каспиден	linguistic	_	_	Begin=229.973
222-1	SPK7003	Rising	222	167	кетпей	кетпей	linguistic	_	_	_
222-2	SPK7003	Rising	222	167	ме	ме	linguistic	_	_	End=231.381
223-0	SPK7002	undefined	223	168	амал	амал	linguistic	_	_	Begin=231.087
223-1	SPK7002	undefined	223	168	жоқ	жоқ	linguistic	_	_	End=231.54
224-0	SPK7002	undefined	224	169	енді	енді	linguistic	_	_	Begin=231.54
224-1	SPK7002	undefined	224	169	қайтейін	қайтейін	linguistic	_	_	_
224-2	SPK7002	undefined	224	169	енді	енді	linguistic	_	_	End=232.671
225-0	SPK7002	undefined	225	169	дейсің	дейсің	linguistic	_	_	Begin=232.671
225-1	SPK7002	undefined	225	169	ғой	ғой	linguistic	_	_	End=233.019
226-0	SPK7002	undefined	226	171	а:	а	linguistic	_	Prolongation=0	Begin=233.019|End=233.455
227-0	SPK7002	undefined	227	171	бірақ	бірақ	linguistic	_	_	Begin=233.455
227-1	SPK7002	undefined	227	171	иә	иә	linguistic	_	_	End=233.95
228-0	SPK7002	undefined	228	173	но	но	linguistic	_	_	Begin=233.95
228-1	SPK7002	undefined	228	173	каспиға	каспиға	linguistic	_	_	_
228-2	SPK7002	undefined	228	173	да	да	linguistic	_	_	End=234.708
229-0	SPK7002	undefined	229	173	біреу	біреу	linguistic	_	_	Begin=234.708
229-1	SPK7002	undefined	229	173	салып	салып	linguistic	_	_	_
229-2	SPK7002	undefined	229	173	тұру	тұру	linguistic	_	_	_
229-3	SPK7002	undefined	229	173	керек	керек	linguistic	_	_	_
229-4	SPK7002	undefined	229	173	қой	қой	linguistic	_	_	End=235.719
230-0	SPK7002	undefined	230	173	оны	оны	linguistic	_	_	Begin=235.719|End=236.408
231-0	SPK7002	undefined	231	174	халық	халық	linguistic	_	_	Begin=236.408
231-1	SPK7002	undefined	231	174	банктан	банктан	linguistic	_	_	End=236.913
232-0	SPK7002	undefined	232	174	лақтырып	лақтырып	linguistic	_	_	Begin=236.913
232-1	SPK7002	undefined	232	174	тұру	тұру	linguistic	_	_	_
232-2	SPK7002	undefined	232	174	керек	керек	linguistic	_	_	_
232-3	SPK7002	undefined	232	174	қой	қой	linguistic	_	_	_
232-4	SPK7002	undefined	232	174	біреу	біреу	linguistic	_	_	End=238.298
233-0	SPK7002	undefined	233	175	ана	ана	linguistic	_	_	Begin=239.413|End=239.834
234-0	SPK7002	undefined	234	175	бітіп	бітіп	linguistic	_	_	Begin=239.834
234-1	SPK7002	undefined	234	175	қалмайтындай	қалмайтындай	linguistic	_	_	End=240.761
235-0	SPK7002	undefined	235	175	қылып	қылып	linguistic	_	_	Begin=240.761|End=240.998
236-0	SPK7002	undefined	236	175	пополнение	пополнение	linguistic	_	_	Begin=240.998
236-1	SPK7002	undefined	236	175	жасап	жасап	linguistic	_	_	End=242.229
237-0	SPK7002	Rising	237	176	мынау	мынау	linguistic	_	_	Begin=242.271
237-1	SPK7002	Rising	237	176	не?	не	linguistic	_	_	End=242.966
238-0	SPK7002	Rising	238	177	алып	алып	linguistic	_	_	Begin=242.966
238-1	SPK7002	Rising	238	177	тастайын	тастайын	linguistic	_	_	_
238-2	SPK7002	Rising	238	177	ба?	ба	linguistic	_	_	End=243.813
239-0	SPK7001	undefined	239	178	жоқ	жоқ	linguistic	_	_	Begin=244.646|End=245.087
240-0	SPK7001	undefined	240	179	керек	керек	linguistic	_	_	Begin=245.087
240-1	SPK7001	undefined	240	179	емес	емес	linguistic	_	_	End=245.814
241-0	SPK7001	Rising	241	180	мынау	мынау	linguistic	_	_	Begin=247.074|End=247.769
242-0	SPK7002	Rising	242	181	мынаны	мынаны	linguistic	_	_	Begin=247.255
242-1	SPK7002	Rising	242	181	не	не	linguistic	_	_	_
242-2	SPK7002	Rising	242	181	істейсің?	істейсің	linguistic	_	_	End=248.292
243-0	SPK7001	undefined	243	182	мынаның	мынаның	linguistic	_	_	Begin=248.289
243-1	SPK7001	undefined	243	182	бар	бар	linguistic	_	_	_
243-2	SPK7001	undefined	243	182	ғой	ғой	linguistic	_	_	End=249.204
244-0	SPK7001	undefined	244	182	рубашка	рубашка	linguistic	_	_	Begin=249.204
244-1	SPK7001	undefined	244	182	емес	емес	linguistic	_	_	End=250.061
245-0	SPK7001	Rising	245	182	футболка	футболка	linguistic	_	_	Begin=250.061
245-1	SPK7001	Rising	245	182	түрін	түрін	linguistic	_	_	_
245-2	SPK7001	Rising	245	182	алсақ	алсақ	linguistic	_	_	_
245-3	SPK7001	Rising	245	182	ше	ше	linguistic	_	_	End=251.191
246-0	SPK7002	undefined	246	183	білмеймін	білмеймін	linguistic	_	_	Begin=252.403|End=253.071
247-0	SPK7002	undefined	247	184	қарайық	қарайық	linguistic	_	_	Begin=253.071
247-1	SPK7002	undefined	247	184	қазір	қазір	linguistic	_	_	End=253.845
248-0	SPK7001	undefined	248	185	футболка	футболка	linguistic	_	_	Begin=253.847
248-1	SPK7001	undefined	248	185	да	да	linguistic	_	_	_
248-2	SPK7001	undefined	248	185	болсын	болсын	linguistic	_	_	End=254.717
249-0	SPK7001	undefined	249	185	дегенім	дегенім	linguistic	_	_	Begin=254.717
249-1	SPK7001	undefined	249	185	ғой	ғой	linguistic	_	_	End=255.224
250-0	SPK7001	undefined	250	185	просто	просто	linguistic	_	_	Begin=255.224|End=255.711
251-0	SPK7002	undefined	251	186	а:	а	linguistic	_	Prolongation=0	Begin=255.498|End=256.119
252-0	SPK7002	undefined	252	187	қарайық	қарайық	linguistic	_	_	Begin=256.119
252-1	SPK7002	undefined	252	187	қазір	қазір	linguistic	_	_	End=256.95
253-0	SPK7002	undefined	253	_	(Hx)	(Hx)	exhale	_	_	Begin=259.129|End=260.146
254-0	SPK7001	undefined	254	188	бізде	бізде	linguistic	_	_	Begin=259.646|End=260.165
255-0	SPK7002	undefined	255	_	(Hx)	(Hx)	exhale	_	_	Begin=260.146|End=261.159
256-0	SPK7001	undefined	256	188	киімде	киімде	linguistic	_	_	Begin=261.003|End=261.97
257-0	SPK7001	undefined	257	188	қаланың	қаланың	linguistic	_	_	Begin=262.399
257-1	SPK7001	undefined	257	188	аттары	аттары	linguistic	_	_	End=264.061
258-0	SPK7002	undefined	258	189	мынаны	мынаны	linguistic	_	_	Begin=263.913
258-1	SPK7002	undefined	258	189	қара	қара	linguistic	_	_	End=264.492
259-0	SPK7002	undefined	259	190	бірдей	бірдей	linguistic	_	_	Begin=264.492
259-1	SPK7002	undefined	259	190	да	да	linguistic	_	_	End=264.992
260-0	SPK7002	undefined	260	191	мына	мына	linguistic	_	_	Begin=264.992
260-1	SPK7002	undefined	260	191	екеуі	екеуі	linguistic	_	_	_
260-2	SPK7002	undefined	260	191	бірдей	бірдей	linguistic	_	_	End=266.071
261-0	SPK7002	undefined	261	192	мынау	мынау	linguistic	_	_	Begin=266.513
261-1	SPK7002	undefined	261	192	қара	қара	linguistic	_	_	End=267.145
262-0	SPK7001	Interrupted	262	188	#-	#-	linguistic	_	Interrupted=Yes	Begin=267.996|End=268.607
263-0	SPK7002	undefined	263	193	төмендеу	төмендеу	linguistic	_	_	Begin=268.308|End=268.992
264-0	SPK7001	Rising	264	194	неге	неге	linguistic	_	_	Begin=270.1
264-1	SPK7001	Rising	264	194	екен	екен	linguistic	_	_	End=270.866
265-0	SPK7002	undefined	265	193	Price-ы	Price-ы	linguistic	_	_	Begin=270.508|End=271.134
266-0	SPK7002	undefined	266	195	мынау	мынау	linguistic	_	_	Begin=276.208
266-1	SPK7002	undefined	266	195	не	не	linguistic	_	_	_
266-2	SPK7002	undefined	266	195	екен	екен	linguistic	_	_	End=276.75
267-0	SPK7002	Rising	267	195	а?	а	linguistic	_	_	Begin=276.75|End=277.208
268-0	SPK7001	undefined	268	196	мода	мода	linguistic	_	_	Begin=277.912|End=278.418
269-0	SPK7002	undefined	269	197	жоқ	жоқ	linguistic	_	_	Begin=278.524
269-1	SPK7002	undefined	269	197	мына	мына	linguistic	_	_	End=278.945
270-0	SPK7002	undefined	270	197	бетіндегісі	бетіндегісі	linguistic	_	_	Begin=278.945|End=279.734
271-0	SPK7002	Rising	271	198	сурет	сурет	linguistic	_	_	Begin=279.734
271-1	SPK7002	Rising	271	198	пе	пе	linguistic	_	_	_
271-2	SPK7002	Rising	271	198	екен?	екен	linguistic	_	_	End=280.25
272-0	SPK7002	Rising	272	199	ілгек	ілгек	linguistic	_	_	Begin=280.25
272-1	SPK7002	Rising	272	199	пе	пе	linguistic	_	_	_
272-2	SPK7002	Rising	272	199	екен?	екен	linguistic	_	_	End=281.098
273-0	SPK7002	undefined	273	200	тек	тек	linguistic	_	_	Begin=282.603
273-1	SPK7002	undefined	273	200	салып	салып	linguistic	_	_	_
273-2	SPK7002	undefined	273	200	кеткен	кеткен	linguistic	_	_	End=283.229
274-0	SPK7002	Rising	274	200	не	не	linguistic	_	_	Begin=283.229
274-1	SPK7002	Rising	274	200	ме	ме	linguistic	_	_	_
274-2	SPK7002	Rising	274	200	екен?	екен	linguistic	_	_	End=283.861
275-0	SPK7002	Rising	275	201	қара	қара	linguistic	_	_	Begin=283.919
275-1	SPK7002	Rising	275	201	нүктелер	нүктелер	linguistic	_	_	_
275-2	SPK7002	Rising	275	201	ме	ме	linguistic	_	_	_
275-3	SPK7002	Rising	275	201	екен?	екен	linguistic	_	_	End=285.055
276-0	SPK7001	undefined	276	202	ілгек	ілгек	linguistic	_	_	Begin=285.211
276-1	SPK7001	undefined	276	202	шығар	шығар	linguistic	_	_	End=285.86
277-0	SPK7002	undefined	277	203	тігіліп	тігіліп	linguistic	_	_	Begin=285.698
277-1	SPK7002	undefined	277	203	қалған	қалған	linguistic	_	_	End=286.313
278-0	SPK7002	Rising	278	203	ілгек	ілгек	linguistic	_	_	Begin=286.313
278-1	SPK7002	Rising	278	203	пе	пе	linguistic	_	_	_
278-2	SPK7002	Rising	278	203	екен?	екен	linguistic	_	_	End=287.213
279-0	SPK7001	undefined	279	204	вряд	вряд	linguistic	_	_	Begin=287.126
279-1	SPK7001	undefined	279	204	ли	ли	linguistic	_	_	End=287.561
280-0	SPK7001	undefined	280	204	сурет	сурет	linguistic	_	_	Begin=287.561|End=288.12
281-0	SPK7002	undefined	281	205	бірақ	бірақ	linguistic	_	_	Begin=288.398
281-1	SPK7002	undefined	281	205	бағасы	бағасы	linguistic	_	_	End=289.098
